EventType,TimeStart,TimeEnd,Duration,EventName
DRIVER,1747259035410464361,1747259035410474471,10110,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410778907,1747259035410785403,6496,regular_fft
DRIVER,1747259035410476090,1747259035410483586,7496,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410786235,1747259035410791003,4768,vector_fft_r2c
DRIVER,1747259035410484489,1747259035410490081,5592,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410791803,1747259035410798139,6336,regular_fft
DRIVER,1747259035410490528,1747259035410496061,5533,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410798971,1747259035410806139,7168,diffuseProject_k
RUNTIME,1747259035410497369,1747259035410504410,7041,cudaLaunchKernel_v7000
RUNTIME,1747259035410504849,1747259035410504983,134,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035410806907,1747259035410813468,6561,regular_fft
DRIVER,1747259035410506490,1747259035410512717,6227,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410814235,1747259035410819163,4928,vector_fft_c2r
DRIVER,1747259035410513393,1747259035410519690,6297,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410819963,1747259035410826268,6305,regular_fft
DRIVER,1747259035410520517,1747259035410525748,5231,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410827099,1747259035410831804,4705,vector_fft_c2r
DRIVER,1747259035410526126,1747259035410531100,4974,cuLaunchKernel
CONCURRENT_KERNEL,1747259035410832667,1747259035410837563,4896,updateVelocity_k
RUNTIME,1747259035410532093,1747259035410538415,6322,cudaLaunchKernel_v7000
RUNTIME,1747259035410538799,1747259035410538916,117,cudaGetLastError_v3020
RUNTIME,1747259035410539572,1747259035410558838,19266,cudaGraphicsMapResources_v3020
RUNTIME,1747259035410559147,1747259035410559300,153,cudaGetLastError_v3020
RUNTIME,1747259035410559685,1747259035410562877,3192,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035410563111,1747259035410563214,103,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035426775847,1747259035426794696,18849,advectParticles_k
RUNTIME,1747259035410563939,1747259035410570428,6489,cudaLaunchKernel_v7000
RUNTIME,1747259035410570839,1747259035410570959,120,cudaGetLastError_v3020
RUNTIME,1747259035410571350,1747259035410581683,10333,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035410581996,1747259035410582106,110,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035427423566,1747259035427425486,1920,addForces_k
RUNTIME,1747259035426998239,1747259035427035594,37355,cudaLaunchKernel_v7000
RUNTIME,1747259035427036553,1747259035427037021,468,cudaGetLastError_v3020
RUNTIME,1747259035427041803,1747259035427092050,50247,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035427437934,1747259035427445839,7905,advectVelocity_k
RUNTIME,1747259035427093139,1747259035427100985,7846,cudaLaunchKernel_v7000
RUNTIME,1747259035427101443,1747259035427101620,177,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035427446671,1747259035427451727,5056,vector_fft_r2c
DRIVER,1747259035427106690,1747259035427114418,7728,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427452527,1747259035427459151,6624,regular_fft
DRIVER,1747259035427115635,1747259035427121739,6104,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427459887,1747259035427464591,4704,vector_fft_r2c
DRIVER,1747259035427122680,1747259035427128233,5553,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427465423,1747259035427471759,6336,regular_fft
DRIVER,1747259035427128681,1747259035427134117,5436,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427472591,1747259035427479823,7232,diffuseProject_k
RUNTIME,1747259035427135174,1747259035427141111,5937,cudaLaunchKernel_v7000
RUNTIME,1747259035427141511,1747259035427141640,129,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035427480687,1747259035427487183,6496,regular_fft
DRIVER,1747259035427142822,1747259035427148340,5518,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427488047,1747259035427492975,4928,vector_fft_c2r
DRIVER,1747259035427148804,1747259035427154330,5526,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427493743,1747259035427500047,6304,regular_fft
DRIVER,1747259035427155259,1747259035427160422,5163,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427500943,1747259035427505616,4673,vector_fft_c2r
DRIVER,1747259035427160838,1747259035427165805,4967,cuLaunchKernel
CONCURRENT_KERNEL,1747259035427506447,1747259035427511279,4832,updateVelocity_k
RUNTIME,1747259035427166674,1747259035427172562,5888,cudaLaunchKernel_v7000
RUNTIME,1747259035427172939,1747259035427173072,133,cudaGetLastError_v3020
RUNTIME,1747259035427173697,1747259035427190495,16798,cudaGraphicsMapResources_v3020
RUNTIME,1747259035427190770,1747259035427190880,110,cudaGetLastError_v3020
RUNTIME,1747259035427191216,1747259035427193840,2624,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035427194069,1747259035427194182,113,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035443507036,1747259035443526332,19296,advectParticles_k
RUNTIME,1747259035427194796,1747259035427201015,6219,cudaLaunchKernel_v7000
RUNTIME,1747259035427201401,1747259035427201508,107,cudaGetLastError_v3020
RUNTIME,1747259035427201915,1747259035427212084,10169,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035427212356,1747259035427212472,116,cudaGetLastError_v3020
RUNTIME,1747259035443589441,1747259035443655930,66489,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035444721705,1747259035444729833,8128,advectVelocity_k
RUNTIME,1747259035443658491,1747259035443674515,16024,cudaLaunchKernel_v7000
RUNTIME,1747259035443675205,1747259035443675603,398,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035444730601,1747259035444735657,5056,vector_fft_r2c
DRIVER,1747259035443681423,1747259035443689266,7843,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444737513,1747259035444744073,6560,regular_fft
DRIVER,1747259035443690480,1747259035443696735,6255,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444744809,1747259035444749481,4672,vector_fft_r2c
DRIVER,1747259035443697705,1747259035443702945,5240,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444750249,1747259035444756585,6336,regular_fft
DRIVER,1747259035443703302,1747259035443708285,4983,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444757481,1747259035444764681,7200,diffuseProject_k
RUNTIME,1747259035443709492,1747259035443715445,5953,cudaLaunchKernel_v7000
RUNTIME,1747259035443715898,1747259035443716081,183,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035444765545,1747259035444772074,6529,regular_fft
DRIVER,1747259035443717259,1747259035443722224,4965,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444772938,1747259035444777898,4960,vector_fft_c2r
DRIVER,1747259035443722700,1747259035443727714,5014,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444778634,1747259035444784938,6304,regular_fft
DRIVER,1747259035443728547,1747259035443733353,4806,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444785674,1747259035444790410,4736,vector_fft_c2r
DRIVER,1747259035443733700,1747259035443738376,4676,cuLaunchKernel
CONCURRENT_KERNEL,1747259035444791178,1747259035444796106,4928,updateVelocity_k
RUNTIME,1747259035443739281,1747259035443745331,6050,cudaLaunchKernel_v7000
RUNTIME,1747259035443745712,1747259035443745820,108,cudaGetLastError_v3020
RUNTIME,1747259035443746420,1747259035443761625,15205,cudaGraphicsMapResources_v3020
RUNTIME,1747259035443761964,1747259035443762071,107,cudaGetLastError_v3020
RUNTIME,1747259035443762428,1747259035443764742,2314,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035443764990,1747259035443765093,103,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035460582996,1747259035460601940,18944,advectParticles_k
RUNTIME,1747259035443765697,1747259035443771651,5954,cudaLaunchKernel_v7000
RUNTIME,1747259035443772083,1747259035443772185,102,cudaGetLastError_v3020
RUNTIME,1747259035443772521,1747259035443781871,9350,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035443782223,1747259035443782327,104,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035461348637,1747259035461350588,1951,addForces_k
RUNTIME,1747259035460578450,1747259035460617766,39316,cudaLaunchKernel_v7000
RUNTIME,1747259035460618802,1747259035460619309,507,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035461351453,1747259035461353148,1695,addForces_k
RUNTIME,1747259035460622763,1747259035460645229,22466,cudaLaunchKernel_v7000
RUNTIME,1747259035460645618,1747259035460645836,218,cudaGetLastError_v3020
RUNTIME,1747259035460650520,1747259035460678648,28128,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035461365437,1747259035461373213,7776,advectVelocity_k
RUNTIME,1747259035460679679,1747259035460686756,7077,cudaLaunchKernel_v7000
RUNTIME,1747259035460687225,1747259035460687346,121,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035461373949,1747259035461379037,5088,vector_fft_r2c
DRIVER,1747259035460692573,1747259035460700833,8260,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461379773,1747259035461386365,6592,regular_fft
DRIVER,1747259035460702192,1747259035460708435,6243,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461387101,1747259035461391837,4736,vector_fft_r2c
DRIVER,1747259035460709460,1747259035460714826,5366,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461392701,1747259035461399037,6336,regular_fft
DRIVER,1747259035460715337,1747259035460720568,5231,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461399901,1747259035461407005,7104,diffuseProject_k
RUNTIME,1747259035460721918,1747259035460739357,17439,cudaLaunchKernel_v7000
RUNTIME,1747259035460739750,1747259035460739887,137,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035461407837,1747259035461414365,6528,regular_fft
DRIVER,1747259035460741251,1747259035460746653,5402,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461415229,1747259035461420125,4896,vector_fft_c2r
DRIVER,1747259035460747181,1747259035460752589,5408,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461420925,1747259035461427229,6304,regular_fft
DRIVER,1747259035460753442,1747259035460758542,5100,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461428125,1747259035461432797,4672,vector_fft_c2r
DRIVER,1747259035460758953,1747259035460764112,5159,cuLaunchKernel
CONCURRENT_KERNEL,1747259035461433661,1747259035461438557,4896,updateVelocity_k
RUNTIME,1747259035460765051,1747259035460770965,5914,cudaLaunchKernel_v7000
RUNTIME,1747259035460771337,1747259035460771451,114,cudaGetLastError_v3020
RUNTIME,1747259035460772329,1747259035460788586,16257,cudaGraphicsMapResources_v3020
RUNTIME,1747259035460788886,1747259035460789003,117,cudaGetLastError_v3020
RUNTIME,1747259035460789415,1747259035460791874,2459,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035460792108,1747259035460792218,110,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035477250984,1747259035477269928,18944,advectParticles_k
RUNTIME,1747259035460792890,1747259035460799215,6325,cudaLaunchKernel_v7000
RUNTIME,1747259035460799588,1747259035460799693,105,cudaGetLastError_v3020
RUNTIME,1747259035460800118,1747259035460809772,9654,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035460810093,1747259035460810207,114,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035478023280,1747259035478025200,1920,addForces_k
RUNTIME,1747259035477248399,1747259035477289361,40962,cudaLaunchKernel_v7000
RUNTIME,1747259035477290524,1747259035477291009,485,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035478025936,1747259035478027760,1824,addForces_k
RUNTIME,1747259035477306765,1747259035477315881,9116,cudaLaunchKernel_v7000
RUNTIME,1747259035477316169,1747259035477316384,215,cudaGetLastError_v3020
RUNTIME,1747259035477321718,1747259035477350327,28609,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035478040817,1747259035478048496,7679,advectVelocity_k
RUNTIME,1747259035477351292,1747259035477358802,7510,cudaLaunchKernel_v7000
RUNTIME,1747259035477359251,1747259035477359406,155,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035478049265,1747259035478054320,5055,vector_fft_r2c
DRIVER,1747259035477365749,1747259035477373856,8107,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478055121,1747259035478061681,6560,regular_fft
DRIVER,1747259035477374973,1747259035477381773,6800,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478062513,1747259035478067185,4672,vector_fft_r2c
DRIVER,1747259035477382880,1747259035477388135,5255,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478069329,1747259035478075729,6400,regular_fft
DRIVER,1747259035477388503,1747259035477393591,5088,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478076465,1747259035478083889,7424,diffuseProject_k
RUNTIME,1747259035477394958,1747259035477401101,6143,cudaLaunchKernel_v7000
RUNTIME,1747259035477401524,1747259035477401695,171,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035478084721,1747259035478091249,6528,regular_fft
DRIVER,1747259035477403153,1747259035477408373,5220,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478092113,1747259035478097009,4896,vector_fft_c2r
DRIVER,1747259035477408962,1747259035477414786,5824,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478097841,1747259035478104145,6304,regular_fft
DRIVER,1747259035477415622,1747259035477420624,5002,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478105009,1747259035478109777,4768,vector_fft_c2r
DRIVER,1747259035477421032,1747259035477426104,5072,cuLaunchKernel
CONCURRENT_KERNEL,1747259035478110545,1747259035478115409,4864,updateVelocity_k
RUNTIME,1747259035477427084,1747259035477433053,5969,cudaLaunchKernel_v7000
RUNTIME,1747259035477433425,1747259035477433540,115,cudaGetLastError_v3020
RUNTIME,1747259035477434187,1747259035477451579,17392,cudaGraphicsMapResources_v3020
RUNTIME,1747259035477451904,1747259035477452016,112,cudaGetLastError_v3020
RUNTIME,1747259035477452426,1747259035477455150,2724,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035477455375,1747259035477455488,113,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035493900924,1747259035493920220,19296,advectParticles_k
RUNTIME,1747259035477456167,1747259035477462322,6155,cudaLaunchKernel_v7000
RUNTIME,1747259035477462692,1747259035477462800,108,cudaGetLastError_v3020
RUNTIME,1747259035477463184,1747259035477473197,10013,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035477473455,1747259035477473573,118,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035493926108,1747259035493927836,1728,addForces_k
RUNTIME,1747259035493878130,1747259035493916505,38375,cudaLaunchKernel_v7000
RUNTIME,1747259035493917683,1747259035493918137,454,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035494670244,1747259035494672132,1888,addForces_k
RUNTIME,1747259035493920930,1747259035493929329,8399,cudaLaunchKernel_v7000
RUNTIME,1747259035493929651,1747259035493929789,138,cudaGetLastError_v3020
RUNTIME,1747259035493934517,1747259035493978353,43836,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035494684708,1747259035494692836,8128,advectVelocity_k
RUNTIME,1747259035493979409,1747259035493986866,7457,cudaLaunchKernel_v7000
RUNTIME,1747259035493987308,1747259035493987460,152,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035494693636,1747259035494698692,5056,vector_fft_r2c
DRIVER,1747259035493992819,1747259035494000962,8143,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494701156,1747259035494707684,6528,regular_fft
DRIVER,1747259035494002146,1747259035494008835,6689,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494708484,1747259035494713220,4736,vector_fft_r2c
DRIVER,1747259035494009777,1747259035494015126,5349,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494714052,1747259035494720388,6336,regular_fft
DRIVER,1747259035494015519,1747259035494020658,5139,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494721252,1747259035494728581,7329,diffuseProject_k
RUNTIME,1747259035494021913,1747259035494027771,5858,cudaLaunchKernel_v7000
RUNTIME,1747259035494028170,1747259035494028304,134,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035494729284,1747259035494735844,6560,regular_fft
DRIVER,1747259035494035696,1747259035494041630,5934,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494736709,1747259035494741732,5023,vector_fft_c2r
DRIVER,1747259035494042142,1747259035494047797,5655,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494742533,1747259035494748869,6336,regular_fft
DRIVER,1747259035494048663,1747259035494053809,5146,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494749733,1747259035494754405,4672,vector_fft_c2r
DRIVER,1747259035494054174,1747259035494070969,16795,cuLaunchKernel
CONCURRENT_KERNEL,1747259035494755237,1747259035494760101,4864,updateVelocity_k
RUNTIME,1747259035494072014,1747259035494078111,6097,cudaLaunchKernel_v7000
RUNTIME,1747259035494078492,1747259035494078647,155,cudaGetLastError_v3020
RUNTIME,1747259035494079418,1747259035494097294,17876,cudaGraphicsMapResources_v3020
RUNTIME,1747259035494097607,1747259035494097742,135,cudaGetLastError_v3020
RUNTIME,1747259035494098342,1747259035494102255,3913,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035494102476,1747259035494102590,114,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035510655920,1747259035510674929,19009,advectParticles_k
RUNTIME,1747259035494103232,1747259035494109854,6622,cudaLaunchKernel_v7000
RUNTIME,1747259035494110243,1747259035494110353,110,cudaGetLastError_v3020
RUNTIME,1747259035494110739,1747259035494121060,10321,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035494121341,1747259035494121453,112,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035511427768,1747259035511429689,1921,addForces_k
RUNTIME,1747259035510665115,1747259035510710387,45272,cudaLaunchKernel_v7000
RUNTIME,1747259035510711762,1747259035510712382,620,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035511430425,1747259035511432313,1888,addForces_k
RUNTIME,1747259035510716371,1747259035510727677,11306,cudaLaunchKernel_v7000
RUNTIME,1747259035510728098,1747259035510728326,228,cudaGetLastError_v3020
RUNTIME,1747259035510734041,1747259035510767999,33958,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035511447033,1747259035511454809,7776,advectVelocity_k
RUNTIME,1747259035510769236,1747259035510794395,25159,cudaLaunchKernel_v7000
